"ME_NUMERO","ME_CTR","ME_PLACA","ME_D_SAIDA","ME_K_SAIDA","ME_H_SAIDA","ME_T_SAIDA","ME_D_RET","ME_K_RET","ME_H_RET","ME_T_RET","ME_D_PREV","ME_H_PREV","ME_QUANT","ME_TIPOKM","ME_VALUNIT","ME_FRANQ","ME_KMEXCED","ME_HREXCED","ME_BONUS","ME_SEGURO","ME_TAXASER","ME_V_ANTEC","ME_CAUCAO","ME_PROTEC","ME_TAXAENT","ME_VAL_MOT","ME_EXT_MOT","ME_LIMITE","ME_AVARIAS","ME_PERDAT","ME_DM","ME_DP","ME_DPP","ME_LCE","ME_SUBST","ME_HORAS_MIN","ME_RETIRAR","ME_LOJA","ME_MOTOAD","ME_TIPOCTR","ME_DESCONTO","ME_DIAEXCED","ME_FRANQUIA_TER","ME_L_SAIDA","ME_L_PREV","ME_SAIUTMP","ME_CONDUTOR","CONTRATO_ID","DEVOLVIDO_AVARIAS","OBSERVACAO","OPERADOR","CODIGOGRUPO","ME_UPGRADE","ID_SUBSTITUICAO","ME_VALORPREVISTO","LOCACAO_ID","TIPOLOCACAO","QTD_HORAS_EXC","ME_TARIFA","OP_RECEBEU_VEICULO","CUPOM_PROMOCIONAL","STATUS","ME_RESERVA","MOVIMENTO_ID","MEDICAO","QTD_DIAS","ME_SUBSTITUTO","VE_TITULAR","ME_VALOR_AQUISICAO","VALOR_LOCACAO","VALOR_AQUISICAO","FRANQUIA_LOCACAO","LOCALIZACAO_ID","TIPO_DESCONTO","ME_SERVICOADICIONAL","CODIGONOTAFISCAL","SAIDA","RETORNO","PREVISAO","VALOR_REAJUSTADO","INDICE_REAJUSTE","INDICE","KM_RODADO"
265,"00021326001",TTY7B00,2026-04-13,12000,12:33:00,"0  ",,,,,2028-08-13,12:33:00,121,L,400.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,258,N,,,,0.0,,48742.84,,,0.0,,,,A,,,"001",853,,S,,400.0,0.0,,,P,0.0,,2026-04-13 12:33:00.000,,2028-08-13 12:33:00.000,,,,0
266,"00004526001",TUS3I14,2026-04-13,1,14:35:00,"0  ",,,,,2028-08-13,14:35:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,259,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-04-13 14:35:00.000,,2028-08-13 14:35:00.000,,,,0
267,"00021426001",TUC8G10,2026-04-13,1,15:33:00,"0  ",,,,,2028-08-13,15:33:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,260,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-04-13 15:33:00.000,,2028-08-13 15:33:00.000,,,,0
268,"00021526001",TUT2F42,2026-04-14,10086,11:17:00,"0  ",,,,,2028-08-14,11:17:00,121,L,420.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,261,N,,,,0.0,,51180.0,,,0.0,,,,A,,,"001",853,,S,,420.0,0.0,,,P,0.0,,2026-04-14 11:17:00.000,,2028-08-14 11:17:00.000,,,,0
269,"00004626001",TUF7H28,2026-04-14,1,15:02:00,"0  ",2026-05-21,3289,11:34:00,"0  ",2028-08-14,15:02:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,262,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",37,,S,,455.0,0.0,,,P,0.0,,2026-04-14 15:02:00.000,2026-05-21 11:34:00.000,2028-08-14 15:02:00.000,,,,3288
270,"00021626001",TTO6D20,2026-04-14,20000,15:51:00,"0  ",2026-05-19,20001,16:05:00,"0  ",2028-08-14,15:51:00,121,L,400.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,263,N,,,,0.0,,48742.84,,,0.0,,,,E,,,"001",35,,S,,400.0,0.0,,,P,0.0,,2026-04-14 15:51:00.000,2026-05-19 16:05:00.000,2028-08-14 15:51:00.000,,,,1
271,"00004726001",TUB8D59,2026-04-15,1,11:00:00,"0  ",2026-06-30,11188,16:59:00,"0  ",2028-08-15,11:00:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,264,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",76,,S,,455.0,0.0,,,P,0.0,,2026-04-15 11:00:00.000,2026-06-30 16:59:00.000,2028-08-15 11:00:00.000,,,,11187
272,"00021726001",TUE7C50,2026-04-15,1,14:00:00,"0  ",2026-06-02,3870,13:48:00,"0  ",2028-08-15,14:00:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,265,N,,,,0.0,,60928.58,,,0.0,,,,E,,,"001",48,,S,,500.0,0.0,,,P,0.0,,2026-04-15 14:00:00.000,2026-06-02 13:48:00.000,2028-08-15 14:00:00.000,,,,3869
273,"00004826001",TUC9B27,2026-04-15,1,14:05:00,"0  ",2026-05-21,3297,14:50:00,"0  ",2028-08-15,14:05:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,266,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",36,,S,,455.0,0.0,,,P,0.0,,2026-04-15 14:05:00.000,2026-05-21 14:50:00.000,2028-08-15 14:05:00.000,,,,3296
274,"00004926001",TUT3I80,2026-04-15,1,14:48:00,"0  ",,,,,2028-08-15,14:48:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,267,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-04-15 14:48:00.000,,2028-08-15 14:48:00.000,,,,0
275,"00005026001",TUB9E38,2026-04-15,1,16:37:00,"0  ",2026-06-02,8507,17:25:00,"0  ",2028-08-15,16:37:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,268,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",48,,S,,455.0,0.0,,,P,0.0,,2026-04-15 16:37:00.000,2026-06-02 17:25:00.000,2028-08-15 16:37:00.000,,,,8506
276,"00005126001",TUH4J10,2026-04-15,1,17:58:00,"0  ",2026-06-15,7347,12:51:00,"0  ",2028-08-15,17:58:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,269,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",61,,S,,455.0,0.0,,,P,0.0,,2026-04-15 17:58:00.000,2026-06-15 12:51:00.000,2028-08-15 17:58:00.000,,,,7346
277,"00005226001",TUE7H70,2026-04-16,1,09:25:00,"0  ",,,,,2028-08-16,09:25:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,270,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-04-16 09:25:00.000,,2028-08-16 09:25:00.000,,,,0
278,"00005326001",TUH5A71,2026-04-16,1,10:30:00,"0  ",2026-05-26,5791,11:29:00,"0  ",2028-08-16,10:30:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,271,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",40,,S,,455.0,0.0,,,P,0.0,,2026-04-16 10:30:00.000,2026-05-26 11:29:00.000,2028-08-16 10:30:00.000,,,,5790
279,"00005426001",TUE7H72,2026-04-16,1,13:14:00,"0  ",2026-06-30,18172,15:42:00,"0  ",2028-08-16,13:14:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,272,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",75,,S,,455.0,0.0,,,P,0.0,,2026-04-16 13:14:00.000,2026-06-30 15:42:00.000,2028-08-16 13:14:00.000,,,,18171
280,"00005526001",TUC9B54,2026-04-17,1,13:19:00,"0  ",2026-05-25,3608,15:12:00,"0  ",2028-08-17,13:19:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,273,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",38,,S,,455.0,0.0,,,P,0.0,,2026-04-17 13:19:00.000,2026-05-25 15:12:00.000,2028-08-17 13:19:00.000,,,,3607
281,"00021826001",TTW9J04,2026-04-17,4562,14:00:00,"0  ",,,,,2028-08-17,14:00:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,274,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-04-17 14:00:00.000,,2028-08-17 14:00:00.000,,,,0
282,"00021926001",TTO4I26,2026-04-18,35681,09:00:00,"0  ",,,,,2028-08-18,09:00:00,121,L,400.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,275,N,,,,0.0,,48742.84,,,0.0,,,,C,,,"001",853,,S,,400.0,0.0,,,P,0.0,,2026-04-18 09:00:00.000,,2028-08-18 09:00:00.000,,,,0
283,"00022026001",TUG7H49,2026-04-18,1,10:00:00,"0  ",,,,,2028-08-18,10:00:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,276,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-04-18 10:00:00.000,,2028-08-18 10:00:00.000,,,,0
284,"00022126001",TUP3H82,2026-04-20,1,10:09:00,"0  ",2026-05-25,4208,13:12:00,"0  ",2028-08-20,10:09:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,277,N,,,,0.0,,60928.58,,,0.0,,,,E,,,"001",35,,S,,500.0,0.0,,,P,0.0,,2026-04-20 10:09:00.000,2026-05-25 13:12:00.000,2028-08-20 10:09:00.000,,,,4207
285,"00022226001",TTE4F56,2026-04-20,21464,16:31:00,"0  ",,,,,2028-07-20,16:31:00,117,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,278,N,,,,0.0,,53430.0,,,0.0,,,,C,,,"001",822,,S,,455.0,0.0,,,P,0.0,,2026-04-20 16:31:00.000,,2028-07-20 16:31:00.000,,,,0
286,"00022226001",TTO4I26,2026-04-20,18638,17:16:00,"0  ",2026-05-13,38744,10:53:00,"0  ",2028-07-20,17:16:00,117,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,278,N,,,,0.0,,53430.0,,,0.0,,,,E,,,"001",23,,S,,455.0,0.0,,,P,0.0,,2026-04-20 17:16:00.000,2026-05-13 10:53:00.000,2028-07-20 17:16:00.000,,,,20106
287,"00005626001",TUC9B53,2026-04-22,1,10:17:00,"0  ",2026-05-21,2578,15:17:00,"0  ",2028-08-22,10:17:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,279,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",29,,S,,455.0,0.0,,,P,0.0,,2026-04-22 10:17:00.000,2026-05-21 15:17:00.000,2028-08-22 10:17:00.000,,,,2577
288,"00022326001",TUE1H61,2026-04-24,3487,10:50:00,"0  ",,,,,2028-08-24,10:50:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,280,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-04-24 10:50:00.000,,2028-08-24 10:50:00.000,,,,0
289,"00022426001",TTQ6J07,2026-04-24,24705,11:24:00,"0  ",,,,,2028-08-24,11:24:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,281,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-04-24 11:24:00.000,,2028-08-24 11:24:00.000,,,,0
290,"00022526001",TUC9B26,2026-04-24,1,12:29:00,"0  ",2026-05-18,1908,14:51:00,"0  ",2028-08-24,12:29:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,282,N,,,,0.0,,60928.58,,,0.0,,,,E,,,"001",24,,S,,500.0,0.0,,,P,0.0,,2026-04-24 12:29:00.000,2026-05-18 14:51:00.000,2028-08-24 12:29:00.000,,,,1907
291,"00005726001",TUE7I70,2026-04-24,1,13:47:00,"0  ",,,,,2028-08-24,13:47:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,283,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-04-24 13:47:00.000,,2028-08-24 13:47:00.000,,,,0
292,"00022626001",TTU4J95,2026-04-24,7743,14:23:00,"0  ",,,,,2028-08-24,14:23:00,121,L,490.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,284,N,,,,0.0,,59710.0,,,0.0,,,,A,,,"001",853,,S,,490.0,0.0,,,P,0.0,,2026-04-24 14:23:00.000,,2028-08-24 14:23:00.000,,,,0
293,"00005826001",TUB9F42,2026-04-24,1,15:21:00,"0  ",2026-06-08,4889,13:11:00,"0  ",2028-08-24,15:21:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,285,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",45,,S,,455.0,0.0,,,P,0.0,,2026-04-24 15:21:00.000,2026-06-08 13:11:00.000,2028-08-24 15:21:00.000,,,,4888
294,"00005926001",TUI3A82,2026-04-27,12974,10:46:00,"0  ",,,,,2028-08-27,10:46:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,286,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-04-27 10:46:00.000,,2028-08-27 10:46:00.000,,,,0
295,"00006026001",TUE7I72,2026-04-29,1,12:02:00,"0  ",,,,,2028-08-29,12:02:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,287,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-04-29 12:02:00.000,,2028-08-29 12:02:00.000,,,,0
296,"00022726001",TUI4H41,2026-04-30,1,09:59:00,"0  ",,,,,2028-08-30,09:59:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,288,N,,,,0.0,,60928.58,,,0.0,,,,C,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-04-30 09:59:00.000,,2028-08-30 09:59:00.000,,,,0
297,"00006126001",TUH6B26,2026-04-30,1,10:54:00,"0  ",2026-05-11,2123,17:00:00,"0  ",2028-08-30,10:54:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,289,N,,,,0.0,,60928.58,,,0.0,,,,E,,,"001",11,,S,,500.0,0.0,,,P,0.0,,2026-04-30 10:54:00.000,2026-05-11 17:00:00.000,2028-08-30 10:54:00.000,,,,2122
298,"00006226001",TUI4G09,2026-04-30,1,11:13:00,"0  ",2026-07-02,3554,12:12:00,"0  ",2028-08-30,11:13:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,290,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",63,,S,,455.0,0.0,,,P,0.0,,2026-04-30 11:13:00.000,2026-07-02 12:12:00.000,2028-08-30 11:13:00.000,,,,3553
299,"00022726001",TUX4A30,2026-04-30,1,11:23:00,"0  ",,,,,2028-08-30,11:23:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,288,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,, ,0.0,,2026-04-30 11:23:00.000,,2028-08-30 11:23:00.000,,,,0
300,"00006326001",TUJ4B55,2026-04-30,1,11:30:00,"0  ",2026-05-06,407,17:04:00,"0  ",2028-08-30,11:30:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,291,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",6,,S,,455.0,0.0,,,P,0.0,,2026-04-30 11:30:00.000,2026-05-06 17:04:00.000,2028-08-30 11:30:00.000,,,,406
301,"00006426001",TUJ4B60,2026-04-30,1,15:32:00,"0  ",,,,,2028-08-30,15:32:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,292,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-04-30 15:32:00.000,,2028-08-30 15:32:00.000,,,,0
302,"00006526001",TUW3J80,2026-04-30,1,15:56:00,"0  ",2026-06-10,4790,09:00:00,"0  ",2028-08-30,15:56:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,293,N,,,,0.0,,55445.0,,,0.0,,,,E,,,"001",41,,S,,455.0,0.0,,,P,0.0,,2026-04-30 15:56:00.000,2026-06-10 09:00:00.000,2028-08-30 15:56:00.000,,,,4789
303,"00022826001",TUH6C67,2026-04-30,1,16:05:00,"0  ",,,,,2028-08-30,16:05:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,294,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-04-30 16:05:00.000,,2028-08-30 16:05:00.000,,,,0
304,"00006626001",TTS8J59,2026-05-04,20300,11:31:00,"0  ",,,,,2028-09-04,11:31:00,122,L,490.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,295,N,,,,0.0,,59780.0,,,0.0,,,,A,,,"001",854,,S,,490.0,0.0,,,P,0.0,,2026-05-04 11:31:00.000,,2028-09-04 11:31:00.000,,,,0
305,"00022926001",TTB9C89,2026-05-04,1,14:15:00,"0  ",2026-05-04,1,14:27:00,"0  ",2028-09-05,14:15:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,296,N,,,,500.0,,122071.43,,,0.0,,,,E,,,"001",0,,S,,500.0,0.0,,,P,0.0,,2026-05-04 14:15:00.000,2026-05-04 14:27:00.000,2028-09-05 14:15:00.000,,,,0
306,"00006726001",TUR3I22,2026-05-04,1,14:56:00,"0  ",2026-07-14,2000,16:30:00,"0  ",2028-09-04,14:56:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,297,N,,,,0.0,,55510.0,,,0.0,,,,E,,,"001",71,,S,,455.0,0.0,,,P,0.0,,2026-05-04 14:56:00.000,2026-07-14 16:30:00.000,2028-09-04 14:56:00.000,,,,1999
307,"00023026001",TUH6C71,2026-05-05,1,09:57:00,"0  ",,,,,2028-09-05,09:57:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,298,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-05 09:57:00.000,,2028-09-05 09:57:00.000,,,,0
308,"00023126001",TTT3G87,2026-05-05,36766,12:02:00,"0  ",,,,,2028-09-05,12:02:00,122,L,400.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,299,N,,,,0.0,,48800.0,,,0.0,,,,A,,,"001",854,,S,,400.0,0.0,,,P,0.0,,2026-05-05 12:02:00.000,,2028-09-05 12:02:00.000,,,,0
309,"00023226001",TUH6C73,2026-05-06,1,09:25:00,"0  ",,,,,2028-09-06,09:25:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,300,N,,,,0.0,,61000.0,,,0.0,,,,C,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-06 09:25:00.000,,2028-09-06 09:25:00.000,,,,0
310,"00023226001",TTB9C89,2026-05-06,1,10:07:00,"0  ",2026-06-23,1725,11:26:00,"0  ",2028-09-06,10:07:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,300,N,,,,0.0,,61000.0,,,0.0,,,,E,,,"001",48,,S,,500.0,0.0,,, ,0.0,,2026-05-06 10:07:00.000,2026-06-23 11:26:00.000,2028-09-06 10:07:00.000,,,,1724
311,"00023326001",TTF3I06,2026-05-06,27609,10:14:00,"0  ",,,,,2028-09-06,10:14:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,301,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-06 10:14:00.000,,2028-09-06 10:14:00.000,,,,0
312,"00006826001",TUE9D38,2026-05-06,1,11:16:00,"0  ",2026-06-10,966,15:57:00,"0  ",2028-09-06,11:16:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,302,N,,,,0.0,,61000.0,,,0.0,,,,E,,,"001",35,,S,,500.0,0.0,,,P,0.0,,2026-05-06 11:16:00.000,2026-06-10 15:57:00.000,2028-09-06 11:16:00.000,,,,965
313,"00023426001",TUH6C73,2026-05-06,1,11:52:00,"0  ",,,,,2028-09-06,11:52:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,303,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-06 11:52:00.000,,2028-09-06 11:52:00.000,,,,0
314,"00006926001",TUD9D03,2026-05-06,1,15:29:00,"0  ",,,,,2028-09-06,15:29:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,304,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-06 15:29:00.000,,2028-09-06 15:29:00.000,,,,0
315,"00007026001",TTB9E54,2026-05-06,1,15:37:00,"0  ",,,,,2028-09-06,15:37:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,305,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-06 15:37:00.000,,2028-09-06 15:37:00.000,,,,0
316,"00007126001",TUJ4B55,2026-05-07,407,11:52:00,"0  ",,,,,2028-09-07,11:52:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,306,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-07 11:52:00.000,,2028-09-07 11:52:00.000,,,,0
317,"00000126001",TTB8D55,2026-05-07,1,12:08:00,"0  ",,,,,2028-09-07,12:08:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,307,N,,,,0.0,,55510.0,,,0.0,,,,C,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-07 12:08:00.000,,2028-09-07 12:08:00.000,,,,0
318,"00023526001",TUI4H41,2026-05-07,1,12:25:00,"0  ",,,,,2028-09-07,12:25:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,308,N,,,,0.0,,61000.0,,,0.0,,,,C,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-07 12:25:00.000,,2028-09-07 12:25:00.000,,,,0
319,"00023626001",TTR8I37,2026-05-07,20700,13:22:00,"0  ",2026-05-18,21053,14:43:00,"0  ",2028-09-07,13:22:00,122,L,490.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,309,N,,,,0.0,,59780.0,,,0.0,,,,E,,,"001",11,,S,,490.0,0.0,,,P,0.0,,2026-05-07 13:22:00.000,2026-05-18 14:43:00.000,2028-09-07 13:22:00.000,,,,353
320,"00023726001",TTB9E53,2026-05-08,1,12:12:00,"0  ",2026-07-02,9637,12:26:00,"0  ",2028-09-08,12:12:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,310,N,,,,0.0,,61000.0,,,0.0,,,,E,,,"001",55,,S,,500.0,0.0,,,P,0.0,,2026-05-08 12:12:00.000,2026-07-02 12:26:00.000,2028-09-08 12:12:00.000,,,,9636
321,"00007226001",TUD8J26,2026-05-08,1,12:54:00,"0  ",,,,,2028-09-08,12:54:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,311,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-08 12:54:00.000,,2028-09-08 12:54:00.000,,,,0
